date,category,QSame,number,linMean,linSD,lin95Low,lin95Hi
1939,Hungary,True,4.0,15.4193606494,47.858986224,-53.9020684674,105.664071539
1939,Japan,True,4.0,-9.08040795864,34.775692106,-59.4169622304,67.0599229783
1939,Brazil,True,5.0,2.16840785042,37.0833883481,-58.1922796579,74.3783436115
1939,Norway,True,5.0,7.72392076017,39.4420985569,-52.3351022516,85.8495268397
1939,Spain,True,6.0,1.19293822612,29.2508517721,-50.7860237968,58.0419661155
1939,Czechoslovakia,True,7.0,16.1292455194,42.26562959,-48.5098696336,102.16095207
1939,Sweden,True,7.0,11.7888165062,37.7171754017,-50.5681445789,86.0326447843
1939,Soviet Union,True,9.0,11.7241325324,36.898451552,-47.7750218199,85.535685763
1939,Finland,True,15.0,14.015017866,36.6708557687,-49.6866521434,85.2556871922
1939,Argentina,True,16.0,-18.3139365567,18.2238148571,-50.1697202076,15.0011661133
1939,UK,True,16.0,5.13442345163,23.1999798297,-33.1861213138,50.9724788343
1939,Mexico,True,17.0,3.50310304309,24.9026671143,-40.0013037956,54.1664961339
1939,France,True,19.0,17.1125643541,32.251240591,-36.672301901,78.0374154493
1939,Germany,True,20.0,15.6345776167,37.8568932808,-43.5275814593,89.5375019774
1939,Italy,True,36.0,5.34978608419,29.6098599355,-43.9611452178,63.4359835465
1939,USA,True,37.0,-1.0343715622,19.8685739746,-34.544058027,38.2474191663
1939,Austria,False,1.0,3.30052004917,37.9919591097,-57.3032565489,80.2868469041
1939,Brazil,False,1.0,-6.64668778367,38.7293741524,-56.8088471735,60.5819421026
1939,Canada,False,1.0,-5.22291238638,43.4830514233,-66.2505911488,85.3972044165
1939,Egypt,False,1.0,20.2735935709,58.7281174683,-60.4897601309,138.307582837
1939,Greece,False,1.0,13.3598030445,50.9766005986,-60.1293466547,119.16123402
1939,India,False,1.0,66.8434252839,78.3353479059,-52.9891484141,215.978325426
1939,Portugal,False,1.0,45.0267570934,59.1891194025,-43.733112552,170.392676609
1939,Switzerland,False,1.0,27.6613825515,51.7783849444,-51.1189076113,125.65768609
1939,Turkey,False,1.0,11.7917272626,52.9808783649,-59.1963005224,118.326564101
1939,Belgium,False,2.0,24.682211671,48.4336688961,-47.5090155263,118.876650073
1939,Australia,False,3.0,22.4364986798,36.158689422,-38.9231878659,94.0309583393
1939,Czechoslovakia,False,3.0,21.5804108874,47.0166525379,-46.7285342719,118.279079633
1939,Netherlands,False,3.0,22.4655783288,42.9159956985,-46.6003481906,111.456950721
1939,Finland,False,4.0,15.0415008002,42.6390050197,-48.2915111879,103.321910787
1939,Spain,False,4.0,41.9648744774,42.4250747832,-31.751709259,122.980562652
1939,Denmark,False,5.0,22.670920748,44.4848394213,-50.9443611784,111.091540259
1939,Mexico,False,5.0,-12.3264618743,21.1166603398,-50.0545160128,27.6382173324
1939,Poland,False,6.0,17.2975010253,35.8776105547,-39.9223954164,89.0655506583
1939,Argentina,False,8.0,14.3574722447,29.5266177679,-36.3222695672,73.229144723
1939,Japan,False,8.0,53.795677843,52.1032606946,-34.5753776476,160.731121912
1939,Sweden,False,10.0,11.3183691914,38.2203927814,-42.9211816852,86.5034904487
1939,Hungary,False,13.0,26.9732596913,41.4584703399,-42.8392686141,111.018442818
1939,Italy,False,15.0,-6.62824684515,26.9628381381,-51.0783348779,45.5071657109
1939,Soviet Union,False,16.0,-8.43791582861,25.8506602233,-54.5729779254,37.6204778901
1939,France,False,36.0,6.19592353191,25.5218855227,-36.1536552943,58.5554435214
1939,Germany,False,40.0,-9.58343548929,18.937389493,-43.5491140889,26.6938909494
1939,UK,False,52.0,3.17993994448,8.65665829883,-12.9305980218,20.7483134236
1939,USA,False,483.0,-1.30718389205,4.68910828433,-10.8161873465,7.5473009286
1939,Filipino,True,1.0,2.16412012953,49.1365868848,-61.7818984325,102.763969738
1939,Greek,True,1.0,-8.29503237555,30.4534821363,-57.9686703188,49.9467479424
1939,Mandarin,True,1.0,32.4908911101,63.6557826867,-51.3451292599,157.374679036
1939,Tagalog,True,1.0,37.8946522322,68.5458355872,-56.3860266932,178.320682227
1939,Ukrainian,True,1.0,5.93592917914,51.7155196955,-62.6139402245,97.076073891
1939,Armenian,True,2.0,-1.79238083828,32.2298900224,-57.2336288962,60.4788606863
1939,Dutch,True,2.0,24.8988030042,46.2727543745,-49.0300883963,111.851316836
1939,Polish,True,2.0,12.8355299336,45.722652538,-59.8028074899,102.822135159
1939,Danish,True,3.0,20.3542602688,42.0169525216,-48.1068082153,99.2200576125
1939,Telugu,True,3.0,196.071149771,137.015266976,-11.8986772273,440.725991303
1939,Hungarian,True,4.0,15.4803608163,45.4155983054,-52.75907929,103.363785413
1939,Japanese,True,4.0,12.9702815663,41.1465329057,-55.3783006309,93.9354750986
1939,Yiddish,True,4.0,28.7266906008,37.3883322821,-32.0879216042,106.780028356
1939,Norwegian,True,5.0,11.2015114099,39.8787263186,-48.3002208586,91.0725224895
1939,Portuguese,True,6.0,4.12659016506,39.6657324791,-53.0879449632,75.974111531
1939,Czech,True,7.0,22.1347747324,42.7093930995,-43.482158796,110.147111424
1939,Swedish,True,7.0,26.7860288972,49.8854467379,-48.3330736556,123.386401514
1939,Russian,True,8.0,22.3541019422,43.247729226,-45.7961803017,111.639005052
1939,Finnish,True,15.0,27.7090930265,45.1392062974,-42.9383009492,120.744344746
1939,German,True,18.0,20.0780225539,39.1201579723,-46.2250114481,94.292115072
1939,French,True,21.0,17.155785125,28.8207225582,-33.6053645371,72.6604948643
1939,Italian,True,34.0,8.05266636785,29.6302848713,-42.7827081486,66.3229867148
1939,Spanish,True,42.0,51.0792082923,34.6473219434,-9.69430727624,125.514091024
1939,English,True,49.0,-16.8269434576,15.239573284,-43.7732535079,13.1882547749
1939,Arabic,False,1.0,40.9987361566,65.3583464293,-51.3365020672,174.823085781
1939,Chinese,False,1.0,-6.42145482665,37.6069459738,-61.0449029021,64.6929337875
1939,Esperanto,False,1.0,34.3397480646,64.4899813714,-59.0011515011,159.882686956
1939,Greek,False,1.0,29.0966332731,48.0266529001,-44.8152830046,124.394677005
1939,Hindi,False,1.0,36.5364533663,63.0608278807,-52.926122852,159.906441878
1939,Swiss German,False,1.0,26.3676729393,43.8747177272,-45.2769397549,114.061930371
1939,Turkish,False,1.0,8.60721375677,47.4369644443,-61.8953744881,95.0544452293
1939,Ukrainian,False,1.0,19.9605219931,57.8540199905,-60.8932019372,137.532220165
1939,Urdu,False,1.0,82.9576369399,85.6208526792,-51.7136416976,249.992938099
1939,Uzbek,False,1.0,35.8036860384,56.7853926096,-52.4269500551,150.025283317
1939,Norwegian,False,2.0,-7.39393271605,37.8349677807,-62.0520797148,72.1153250494
1939,Portuguese,False,2.0,7.52960386305,39.3494397614,-50.2384219373,89.2005900228
1939,Yiddish,False,2.0,6.78212172196,35.5032378834,-51.5918277096,76.2508743076
1939,Czech,False,3.0,27.554889482,58.6839542155,-46.5653007472,144.009793089
1939,Latin,False,3.0,19.9331265151,56.1334290318,-54.6463846972,127.628714181
1939,Finnish,False,4.0,33.547076846,54.3690626676,-46.0062251873,144.209700134
1939,Danish,False,5.0,33.2038998542,52.2017233509,-47.9266494199,142.286534812
1939,Dutch,False,5.0,34.4343851733,46.3538046811,-39.52823674,128.511592707
1939,Polish,False,5.0,3.30658771442,33.7778245619,-51.6158742306,73.344752357
1939,Japanese,False,8.0,42.5581888972,51.8555256672,-39.0582667903,146.043974294
1939,Swedish,False,10.0,24.6133407274,39.6077949652,-44.4824873852,103.624701101
1939,Hungarian,False,13.0,12.2755467585,38.0883438535,-49.0865969076,81.2528983041
1939,Italian,False,15.0,34.6441403886,41.2043001697,-30.6537805004,116.100669875
1939,Russian,False,18.0,62.8518230727,52.2335736026,-22.38251391,169.744149548
1939,Spanish,False,27.0,0.940684630083,18.3957598885,-31.9508663336,36.838618973
1939,French,False,40.0,48.3686058029,35.5575401964,-17.8226514563,116.812263715
1939,German,False,42.0,76.3792477531,40.74819204,3.24876040578,158.01888844
1939,English,False,535.0,-12.8877060227,3.85751307306,-20.495266506,-5.28315217449
1939,Film-Noir,True,1.0,21.6687337249,51.4080015939,-55.0983674238,123.260035943
1939,Fantasy,True,2.0,15.9740008865,52.3366909924,-55.6237023916,130.145322745
1939,Sport,True,2.0,21.4719700464,110.235967264,-61.808724228,137.511991409
1939,Horror,True,3.0,15.3093273857,48.4908608522,-52.3564995133,111.068868653
1939,Biography,True,5.0,33.5009518589,69.932372573,-55.2974117013,164.578144892
1939,Family,True,5.0,15.655755648,44.277771722,-51.5370453792,95.4239412092
1939,History,True,5.0,34.9665958748,43.5707916589,-34.3125377701,119.284893032
1939,Action,True,6.0,8.70016184193,34.8484942909,-45.2289644313,76.9705599202
1939,Thriller,True,6.0,33.5443535335,51.7754556866,-48.2824024447,129.551669702
1939,Music,True,9.0,23.8305069208,47.0424389726,-48.6753550256,115.747822245
1939,Mystery,True,9.0,8.57686481445,31.8109428005,-43.2746789128,71.4427399224
1939,Western,True,10.0,-20.7284213098,17.2527197788,-50.5293494061,14.7726472154
1939,War,True,12.0,14.619105136,31.3551320331,-38.3623181245,79.3310053608
1939,Crime,True,14.0,5.23658092292,25.2207855386,-38.6579700857,58.0964929751
1939,Adventure,True,20.0,1.92367460301,20.0205393928,-32.4866106187,42.1277435808
1939,Musical,True,24.0,-3.098413599,17.0153030641,-33.4341826533,30.3982262272
1939,Romance,True,34.0,1.95535452572,21.8178244224,-36.9740394173,43.7685841797
1939,Comedy,True,96.0,9.99035042507,12.2484686971,-13.2698070102,34.48431316
1939,Drama,True,101.0,17.597112792,13.6867592256,-7.24916411821,45.1614752576
1939,Animation,False,1.0,7.6185386021,56.8179697107,-66.8004111078,109.66590957
1939,Fantasy,False,5.0,65.1739405018,83.3544872305,-44.5850361278,229.484435438
1939,Film-Noir,False,5.0,63.4022282158,82.849215719,-45.7083099488,234.086112313
1939,Horror,False,10.0,-35.6958984289,16.6992235888,-62.8385491487,-3.18602860968
1939,Sci-Fi,False,10.0,113.213935563,63.7845147332,5.35304893909,239.032824018
1939,Sport,False,11.0,-26.1664844519,20.3900171651,-60.8955084306,14.8313367672
1939,Biography,False,13.0,115.562499164,76.2962632916,-9.2323556354,258.803404137
1939,Family,False,19.0,34.6802703539,39.6568055011,-29.7214446006,112.404069068
1939,History,False,20.0,116.185202245,67.9031122567,4.81777474236,252.907573027
1939,War,False,30.0,76.8724435961,42.6446178965,3.94437196602,162.448885061
1939,Thriller,False,35.0,0.92249882242,23.1562622021,-38.1649633524,47.7058953429
1939,Music,False,36.0,-26.474518978,15.0364295418,-52.2616805224,3.81963803028
1939,Musical,False,40.0,21.1919438441,18.5796301532,-11.5584043515,58.306467325
1939,Mystery,False,68.0,-11.8515159735,12.4938525795,-34.7633574056,13.5840418975
1939,Adventure,False,85.0,19.544598088,16.6958886503,-10.3471288223,53.8213587303
1939,Action,False,91.0,-7.90710578479,16.2659810303,-36.1456130721,25.6836775652
1939,Western,False,114.0,-28.0568454424,4.53792552223,-36.7731055588,-19.2686977859
1939,Romance,False,149.0,25.4300374018,15.0688547089,-3.86173472173,54.6246715624
1939,Crime,False,150.0,-24.5586871754,7.44553140045,-38.1138545102,-9.62046104749
1939,Comedy,False,230.0,-4.81942877773,5.34292836024,-15.1415758066,5.75576616751
1939,Drama,False,363.0,2.39585144968,4.99243731082,-7.49649107066,12.0346809533
1940,Global,-1,131.0,79.9103628634,1.00856263916,78.5796399291,81.2504606574
1940,Australia,True,1.0,18.6508615767,46.715658383,-53.6816571274,111.597237438
1940,India,True,1.0,126.782997546,96.4800957338,-28.4623462193,316.42993262
1940,Netherlands,True,1.0,30.2794271119,55.3248794073,-57.9278121937,134.939368077
1940,Poland,True,1.0,8.82009951802,43.8209534016,-57.2119079315,95.7889613578
1940,Austria,True,2.0,4.81778895817,49.6010026809,-65.1661704603,103.181113208
1940,Denmark,True,2.0,-8.97592100203,36.4835992328,-60.6365860464,67.6816528517
1940,Soviet Union,True,2.0,-12.1146553207,32.0666349241,-62.1588739552,49.5095456407
1940,Hungary,True,3.0,8.43349183096,40.8772311396,-57.2260937453,89.2526184894
1940,Norway,True,3.0,26.6471384334,50.653731455,-49.6977106799,129.101336822
1940,Portugal,True,3.0,33.2323808925,41.7100269361,-34.0433140809,116.672651258
1940,Japan,True,4.0,14.1387712651,44.1567434146,-53.878583286,100.243264928
1940,Brazil,True,6.0,-2.73648481469,30.1818515321,-52.7476983126,55.2793047894
1940,Czechoslovakia,True,7.0,17.9238208989,37.7111961032,-43.3435256836,91.5634099079
1940,Finland,True,7.0,21.9205355457,42.8510735139,-46.9250241294,109.726320924
1940,Spain,True,10.0,38.8399635921,37.8743739528,-33.3324568839,114.984383045
1940,Mexico,True,11.0,22.602746327,33.9030200183,-35.3906551845,92.739371215
1940,France,True,12.0,21.5031824494,44.8088175819,-45.9978508592,112.606761953
1940,Sweden,True,12.0,13.4142496863,39.3359875623,-50.8297438588,95.0749336769
1940,UK,True,14.0,-21.2242788066,16.5381672521,-50.1240940964,14.0023719984
1940,Argentina,True,15.0,-2.27216225984,24.6649780253,-45.5576739838,44.4523885718
1940,Germany,True,22.0,25.4199601386,41.7564183743,-46.7269090586,111.114013561
1940,USA,True,30.0,-11.0119121294,17.804534049,-42.5539995184,24.7058058133
1940,Italy,True,33.0,-1.55092622294,26.4959688344,-46.6395904038,51.2937909426
1940,Australia,False,1.0,25.2491325438,52.7757681479,-53.0800963564,133.30873188
1940,Greece,False,1.0,-2.71473464248,37.5044397846,-56.8316342794,77.2290822507
1940,India,False,1.0,109.623711429,89.7981163743,-33.4978713116,287.601525962
1940,Poland,False,1.0,-3.9546100844,38.8879485154,-61.8075874047,77.0907957982
1940,Thailand,False,1.0,23.6750001295,46.9845095845,-49.8622451327,117.170152006
1940,Turkey,False,1.0,4.04503254589,36.6710742126,-59.8101374041,75.4441072642
1940,Austria,False,2.0,8.57703847069,50.9805824886,-57.9749351394,102.297005181
1940,Belgium,False,2.0,10.1143219296,41.4400176979,-56.6632059731,89.9353384102
1940,Spain,False,2.0,5.59420624843,38.5234592298,-55.1362561298,80.6557831368
1940,Mexico,False,3.0,-4.55349102242,26.9365969713,-49.5289816017,47.6378275878
1940,Czechoslovakia,False,5.0,28.7251088086,46.7003436436,-44.7065930103,121.339521499
1940,Hungary,False,6.0,4.06133216108,36.5152202622,-52.8854263451,71.985541765
1940,Japan,False,7.0,24.1764579073,49.5671254925,-51.7728418644,127.18645886
1940,Argentina,False,8.0,-7.1906650665,22.7787968105,-45.2270224315,39.2032605815
1940,Italy,False,8.0,-23.6036456448,24.2437502675,-62.6650171371,22.8169304327
1940,Sweden,False,8.0,26.5467929287,47.8557591005,-46.0075204121,124.308427965
1940,Denmark,False,10.0,10.9047924138,37.6238521894,-50.2192933147,84.2751203734
1940,Finland,False,11.0,22.8998378841,49.654963307,-46.1177310453,120.110894513
1940,Soviet Union,False,16.0,7.52033021722,28.8431409131,-38.8790778249,64.6734356587
1940,France,False,22.0,-16.5434922037,19.1238062665,-49.427047129,23.581937949
1940,Germany,False,32.0,45.0598052841,42.6327357021,-31.3685250263,125.633908977
1940,UK,False,56.0,-3.15678349911,8.02262519085,-18.1609524135,12.7720008534
1940,USA,False,483.0,-1.13850283636,4.33738544711,-9.07660368556,7.6062894834
1940,Armenian,True,1.0,-25.1746496389,30.00766708,-70.3314932875,32.0654298154
1940,Dutch,True,1.0,29.8669784505,63.4351598752,-50.661434885,143.259514081
1940,Esperanto,True,1.0,41.7563572825,58.8061884485,-45.7707438566,161.037013856
1940,Greek,True,1.0,4.31853455421,49.0820387446,-65.5680502335,101.262017199
1940,Polish,True,1.0,-4.76235566851,41.0715081418,-61.357086842,77.4691969647
1940,Telugu,True,1.0,109.488712363,89.8047618038,-35.6460000034,286.746557192
1940,Yiddish,True,1.0,2.81210506374,37.2324771585,-55.5440062982,78.8905402252
1940,Danish,True,2.0,20.9872777915,53.3125721714,-61.2210098421,124.601608191
1940,Russian,True,2.0,24.5886393366,52.3060879444,-52.7675883756,123.125066846
1940,Hungarian,True,3.0,17.8402855662,41.1915008214,-48.6643748348,94.3411289828
1940,Norwegian,True,3.0,12.9177435571,37.6863739277,-47.8116363411,86.9159403293
1940,Japanese,True,4.0,12.2652715088,42.4794330466,-52.9100628365,98.6406874959
1940,Czech,True,7.0,19.3003929559,41.799346592,-43.2696639611,100.165588881
1940,Finnish,True,7.0,31.7939138518,48.1305240417,-42.8824893844,131.603480323
1940,Portuguese,True,9.0,29.9132905234,39.4157979853,-37.5313398573,105.934859867
1940,Swedish,True,11.0,17.0167716314,42.267789079,-47.7037914716,101.862269136
1940,French,True,12.0,35.4812208577,48.9734436103,-41.5579354411,134.426723021
1940,German,True,22.0,17.5191745015,41.0218693253,-44.0541419435,100.887299776
1940,Italian,True,31.0,14.9572632236,35.1810409882,-40.9975524352,83.1078089028
1940,Spanish,True,36.0,-0.256560345007,24.7545032655,-40.8406960038,49.7272695879
1940,English,True,44.0,5.71067258336,22.7965977319,-35.8688453631,50.2999389078
1940,Armenian,False,1.0,15.9719308916,42.3624596322,-48.1045354476,101.806159403
1940,Esperanto,False,1.0,22.8442903811,59.1500526145,-58.9865137001,135.590990186
1940,Greek,False,1.0,7.33491034697,46.7987991226,-54.787781741,97.9095258163
1940,Hebrew,False,1.0,21.0871936096,61.3471190896,-63.3831928742,152.854161101
1940,Latin,False,1.0,13.8486966406,49.0253755804,-59.0915971935,110.798640304
1940,Latvian,False,1.0,34.6431273605,57.4181102592,-49.4838865588,152.274616313
1940,Polish,False,1.0,0.584156360865,50.8824562566,-62.7820947575,89.7070356685
1940,Tamil,False,1.0,55.2909658172,71.8471033995,-56.7422609568,191.158016204
1940,Telugu,False,1.0,63.9200429475,90.1623258778,-49.7690939496,241.640182828
1940,Turkish,False,1.0,-1.34542323377,37.7107560519,-56.9479100457,75.28169571
1940,Georgian,False,2.0,26.0257477561,45.0824423333,-44.6430172152,118.789634685
1940,Dutch,False,3.0,27.768087034,46.7303981691,-46.3642209011,122.397083614
1940,Yiddish,False,4.0,27.7342645203,39.5227653596,-38.2725401101,105.942294093
1940,Czech,False,5.0,22.5253080769,42.9238759874,-45.2439882845,108.771122554
1940,Hungarian,False,6.0,24.3913500715,47.1532787548,-47.7114426888,113.896330013
1940,Italian,False,7.0,28.2454766944,44.7396824256,-42.5875736753,116.899919681
1940,Japanese,False,7.0,14.0394524314,43.6529818983,-52.7007027946,98.4342907042
1940,Swedish,False,8.0,48.4194266495,56.5095190351,-39.3386938823,161.489277912
1940,Danish,False,10.0,18.4563910847,42.8460162842,-48.5058397119,105.614011817
1940,Finnish,False,11.0,21.5584419402,44.1924192581,-54.1273773347,108.33221611
1940,Russian,False,13.0,0.540561410037,27.3785255331,-46.0376919184,53.7207104779
1940,Spanish,False,24.0,10.7006794445,23.8640347731,-30.0804276366,57.8653554695
1940,French,False,31.0,83.783803119,48.4307246661,3.63480242461,182.168761743
1940,German,False,37.0,11.3185044765,30.3756802177,-39.3111821523,77.2759687325
1940,English,False,539.0,-7.66398515606,4.32774397515,-16.5152204554,0.593839873687
1940,Biography,True,2.0,39.3506925589,72.7800570657,-54.2064307119,192.60736113
1940,Sci-Fi,True,2.0,16.6726486806,63.2422439948,-64.8296633344,141.591481176
1940,Thriller,True,2.0,13.0794002864,55.4300740509,-63.357153811,120.779408213
1940,Family,True,3.0,44.5508799558,58.3511766654,-43.2513135405,159.671664412
1940,Fantasy,True,3.0,-20.5762123716,27.8186145901,-63.3662617864,33.1909336722
1940,Western,True,3.0,-19.532534872,26.6461141682,-59.4961142675,36.4754172016
1940,History,True,4.0,28.336162143,53.6545811351,-51.6254853103,140.67122817
1940,Horror,True,4.0,11.1869500255,51.0809894066,-60.2849859124,113.08100195
1940,Action,True,5.0,27.4056598258,52.525051967,-53.4974220959,131.235658251
1940,Mystery,True,5.0,21.5703077812,51.8810201178,-57.6923783293,124.293298799
1940,Music,True,7.0,5.73826282997,35.6387001455,-55.1165683693,76.809426848
1940,Crime,True,8.0,11.5605194557,34.9547656822,-44.247781792,83.1096804339
1940,War,True,11.0,46.76533398,46.2839445021,-27.3235903397,140.673552522
1940,Adventure,True,14.0,12.4874788353,27.7677357878,-35.2385280295,66.9965963282
1940,Musical,True,15.0,20.8951806088,30.4616587197,-32.0227172577,81.6697906832
1940,Romance,True,31.0,19.1707243098,27.4079296551,-28.8452241114,74.1014976295
1940,Drama,True,88.0,27.6312615868,18.1050448906,-7.51354974027,61.5391644017
1940,Comedy,True,100.0,5.00743375894,13.6054310793,-20.0653564354,31.6836017895
1940,Animation,False,2.0,42.6303840397,65.1714100401,-52.5336115554,171.275045789
1940,Film-Noir,False,4.0,45.8986773616,75.1357711811,-57.9476097404,185.650777585
1940,Horror,False,8.0,-29.9381124351,16.6488152339,-58.4213787418,2.44447378418
1940,Fantasy,False,10.0,38.6430987648,52.2010857364,-41.2284280318,146.066321363
1940,Sport,False,11.0,-20.8251554019,25.5775484206,-60.1769162961,27.2323338782
1940,Sci-Fi,False,13.0,216.388441392,148.575295878,18.0780390195,479.355670566
1940,Biography,False,18.0,95.3914683664,60.6381726027,-2.7292629197,215.967370367
1940,History,False,18.0,70.8825797219,53.1032599501,-17.3632654495,180.12685311
1940,Family,False,20.0,25.2015176217,35.5472058183,-34.8845036816,95.6557370164
1940,War,False,24.0,65.1504892687,43.9809115258,-10.323576805,154.204922311
1940,Thriller,False,30.0,9.50356698838,23.5831804267,-30.812327542,56.3195149264
1940,Music,False,36.0,-42.4467648642,10.3621696184,-61.0759435097,-21.8692850202
1940,Musical,False,52.0,40.0630226099,20.5066824783,1.99390524736,81.2490875528
1940,Action,False,55.0,54.9648891742,35.8274724967,-10.8489084197,124.541591141
1940,Mystery,False,57.0,-30.3333763743,8.38370186762,-46.273561937,-13.5392128911
1940,Adventure,False,75.0,24.4708185777,16.459902467,-6.1664272402,57.6103687435
1940,Crime,False,94.0,-22.2859499793,10.3888634968,-41.1474398347,-0.953169672085
1940,Western,False,130.0,-33.5223354709,4.22327375655,-41.373581931,-24.8389659654
1940,Romance,False,153.0,1.14346549872,11.1418481175,-20.4407798338,23.3649898302
1940,Comedy,False,251.0,-7.82429891309,5.30483900947,-18.2606191002,2.64066106768
1940,Drama,False,279.0,5.5834977892,6.37024414985,-7.02343283563,17.7599913573
1941,Global,-1,132.0,81.4861067068,1.00889548955,80.0870311011,82.905218665
1941,Belgium,True,1.0,22.0442785448,49.9475343814,-55.539749672,118.707437251
1941,Colombia,True,1.0,-20.2341595156,29.3155913911,-65.024965267,36.6320691678
1941,Egypt,True,1.0,39.7430470784,61.1837045769,-50.374667884,155.236484643
1941,India,True,1.0,92.9724718587,84.5863815314,-28.7809507758,275.341621009
1941,Korea,True,1.0,-28.6832608212,25.0299086586,-66.039607149,21.7577501057
1941,Australia,True,2.0,-9.99519746287,34.7452129963,-60.7069229831,58.6649377957
1941,Brazil,True,2.0,-8.11031414463,34.2835603102,-62.0752677379,59.1885686723
1941,Portugal,True,2.0,38.2119378847,50.5799624298,-43.4984558356,135.751403449
1941,Switzerland,True,2.0,36.8484117465,53.563132415,-40.7314325435,148.375835099
1941,Hungary,True,3.0,10.7833063488,41.7250631966,-54.5086809619,95.9136404736
1941,Japan,True,3.0,17.5830096791,48.9902905518,-56.5106154885,114.465772702
1941,Soviet Union,True,3.0,3.4908320829,34.8118409559,-49.9137350335,69.6803447032
1941,Denmark,True,4.0,37.2441904724,50.4039389924,-41.1251174611,136.639565279
1941,Czechoslovakia,True,5.0,4.81090247117,37.246997713,-50.8610813642,83.7449083277
1941,Finland,True,6.0,-2.56292782354,34.15932037,-54.2658000621,70.68367654
1941,UK,True,8.0,21.9580402723,37.9832240424,-38.3796625423,99.0599674123
1941,Spain,True,13.0,1.2415484736,24.9078011368,-42.1333630554,49.5551723553
1941,Mexico,True,15.0,22.6399516213,31.1124349579,-32.0293357866,85.9609583657
1941,Sweden,True,15.0,14.7740129498,45.0754338589,-52.2602063046,99.4179458528
1941,France,True,16.0,10.2857097508,37.9859551013,-49.0209392504,90.2175785674
1941,Argentina,True,18.0,-3.14138392791,22.9425243406,-43.0819326853,42.3153171426
1941,Germany,True,18.0,17.3187006368,45.2095398069,-51.3611757032,103.71639229
1941,Italy,True,25.0,2.42988105307,34.416721863,-51.6746532296,73.4625465721
1941,USA,True,29.0,-8.96400388082,24.8805340848,-50.6931756736,35.9864680616
1941,Austria,False,1.0,4.71762979098,45.1760085335,-62.7111830231,97.3604424112
1941,Belgium,False,1.0,19.2458208973,46.0369737884,-54.7102180272,110.411741701
1941,Brazil,False,1.0,2.18317703919,41.8792425037,-58.5645851,84.4462078716
1941,China,False,1.0,24.2244481512,57.0091644741,-56.7749652182,138.167638015
1941,Greece,False,1.0,-0.238534053057,37.6006704642,-60.905810511,71.3021877046
1941,Spain,False,1.0,-6.80376429098,39.1818383024,-63.0205183518,69.339727014
1941,Mexico,False,2.0,16.6839366989,42.7642673794,-49.6899276525,100.705709677
1941,Poland,False,2.0,2.39514678077,37.1223778452,-53.383880382,77.6945025198
1941,Czechoslovakia,False,5.0,32.0320164382,51.2392450332,-50.4569330539,132.80915194
1941,India,False,5.0,184.113768871,111.271703401,6.53358156296,391.859580841
1941,Japan,False,6.0,48.6284354836,60.1158087466,-41.4364228797,173.916205346
1941,Finland,False,7.0,28.8759568602,44.1624338433,-47.4361793202,113.486710948
1941,Hungary,False,8.0,15.3843419132,41.7968481208,-53.3773034155,95.4671768037
1941,Italy,False,11.0,-13.9838524302,26.2519175687,-55.4750187385,38.3438380554
1941,Denmark,False,12.0,13.822845228,38.0517314973,-47.4407436906,89.5442982626
1941,France,False,12.0,11.9147699905,34.6618182649,-43.1473555089,80.8397982249
1941,Soviet Union,False,14.0,0.387765289104,25.6124070033,-41.4777410375,51.7004101872
1941,Sweden,False,14.0,15.1887886789,43.7671410371,-51.8381336088,99.7145434296
1941,Germany,False,22.0,-15.3023943714,22.9258086807,-56.8162258478,29.3581738311
1941,Argentina,False,23.0,-2.64657382742,25.2750752778,-46.0767154878,47.5609933084
1941,UK,False,36.0,18.0990662882,11.9941098243,-3.95755615208,43.0915645491
1941,USA,False,487.0,-1.65234288918,4.18979897658,-9.67307639851,6.76702205226
1941,Chinese,True,1.0,17.5761480907,63.4354602597,-62.0379152271,131.036740493
1941,Dutch,True,1.0,16.3866308455,49.0462118789,-55.623680462,119.12682738
1941,Korean,True,1.0,-10.2252276281,44.8092656435,-67.3584727467,78.8844541804
1941,Russian,True,1.0,27.4202631197,50.1812946449,-52.4610343754,125.900077931
1941,Telugu,True,1.0,100.839023764,84.3140937292,-42.7774202415,254.029010532
1941,Arabic,True,2.0,22.0959547206,49.0192832585,-53.5369731186,118.485992583
1941,Georgian,True,2.0,-4.8872036629,32.7654626104,-54.8081873968,60.7039571962
1941,Swiss German,True,2.0,17.5539168501,52.1156875475,-59.4738251561,119.085092769
1941,Hungarian,True,3.0,8.14223086715,40.177610846,-54.9962938758,88.1017356702
1941,Danish,True,4.0,26.5145732712,53.3813855507,-52.9723397067,138.218055223
1941,Japanese,True,4.0,4.2661841962,39.9005660519,-55.9042115462,78.7571281044
1941,Portuguese,True,4.0,11.1811297482,36.0179164229,-45.0747512505,81.4404739297
1941,Czech,True,5.0,24.7575927668,43.8353029671,-47.1168079258,111.761444306
1941,Finnish,True,6.0,34.3244501971,58.5880474911,-47.0549322692,146.94541618
1941,Swedish,True,15.0,17.2252882229,45.0633402577,-54.8316702749,108.478985621
1941,French,True,18.0,33.5976839955,44.8361949876,-38.7060528187,120.806638107
1941,German,True,19.0,16.2721369274,45.8972975545,-56.1861001251,106.594342201
1941,Italian,True,25.0,15.810281337,39.2965526254,-47.4122193006,90.3303185159
